id,title,author,avg_rating,ratings,url,img,pages,year
1085,If: A Father's Advice to His Son,Rudyard Kipling,4.39,549,/book/show/34055.If,https://d2arxad8u2l0g7.cloudfront.net/books/1388885658l/34055.jpg,40,1910
1086,The Song of Roland,Unknown,3.55,"10,466",/book/show/103390.The_Song_of_Roland,https://d2arxad8u2l0g7.cloudfront.net/books/1325254997l/103390.jpg,208,1040
1087,The Orlando Furioso,Lodovico Ariosto,0.00,0,/book/show/30434568-the-orlando-furioso,,278,1516
1088,Sonnets from the Portuguese,Elizabeth Barrett Browning,4.13,"9,295",/book/show/154387.Sonnets_from_the_Portuguese,https://d2arxad8u2l0g7.cloudfront.net/books/1437450745l/154387.jpg,64,1850
1089,Einstein's Dreams,Alan Lightman,4.08,"22,036",/book/show/14376.Einstein_s_Dreams,https://d2arxad8u2l0g7.cloudfront.net/books/1386925066l/14376.jpg,144,1992
1090,Selected Poems of Gabriela Mistral,Gabriela Mistral,3.38,13,/book/show/14924674-selected-poems-of-gabriela-mistral,https://d2arxad8u2l0g7.cloudfront.net/books/1379442150l/14924674.jpg,272,1957
1091,The Father,August Strindberg,3.61,995,/book/show/752875.The_Father,https://d2arxad8u2l0g7.cloudfront.net/books/1328865731l/752875.jpg,64,1887
1092,An Enemy of the People,Henrik Ibsen,3.84,"5,528",/book/show/246035.An_Enemy_of_the_People,https://d2arxad8u2l0g7.cloudfront.net/books/1348535543l/246035.jpg,164,1882
1093,The Life and Adventures of Lazarillo de Tormes,Alain-René Lesage,0.00,0,/book/show/11549286-the-life-and-adventures-of-lazarillo-de-tormes,,0,1554
1094,Outlaws of the Marsh (Vol. 1-4),Shi Nai'an,4.11,"1,074",/book/show/158778.Outlaws_of_the_Marsh,https://d2arxad8u2l0g7.cloudfront.net/books/1369836070l/158778.jpg,2149,1127
1095,Cheri and The Last of Cheri,Colette,3.89,"2,176",/book/show/89841.Cheri_and_The_Last_of_Cheri,https://d2arxad8u2l0g7.cloudfront.net/books/1426447358l/89841.jpg,320,1920
1096,Thyestes,Seneca,3.74,236,/book/show/807641.Thyestes,https://d2arxad8u2l0g7.cloudfront.net/books/1348909620l/807641.jpg,284,62
1097,The Voyage Out,Virginia Woolf,3.75,"6,210",/book/show/148905.The_Voyage_Out,https://d2arxad8u2l0g7.cloudfront.net/books/1328874751l/148905.jpg,375,1915
1098,Nicholas Nickleby,Charles Dickens,3.88,"30,735",/book/show/325085.Nicholas_Nickleby,https://d2arxad8u2l0g7.cloudfront.net/books/1352758388l/325085.jpg,817,1838
1099,The Complete Poetical Works of Samuel Taylor Coleridge V1: Poems (1912),Samuel Taylor Coleridge,4.30,10,/book/show/11341880-the-complete-poetical-works-of-samuel-taylor-coleridge-v1,https://d2arxad8u2l0g7.cloudfront.net/books/1394277904l/11341880.jpg,872,1944
1100,"The Pioneers (Leatherstocking Tales, #4)",James Fenimore Cooper,3.35,"2,138",/book/show/38290.The_Pioneers,https://d2arxad8u2l0g7.cloudfront.net/books/1169097425l/38290.jpg,496,1823
1101,Reynard the Fox,Unknown,3.43,250,/book/show/22261053-reynard-the-fox,https://d2arxad8u2l0g7.cloudfront.net/books/1417404023l/22261053.jpg,256,1148
1102,In Watermelon Sugar,Richard Brautigan,4.03,"9,014",/book/show/46182.In_Watermelon_Sugar,https://d2arxad8u2l0g7.cloudfront.net/books/1386924451l/46182.jpg,144,1968
1103,The Wonderful Story of Henry Sugar,Roald Dahl,4.01,613,/book/show/16668928-the-wonderful-story-of-henry-sugar,https://d2arxad8u2l0g7.cloudfront.net/books/1356131688l/16668928.jpg,240,1977
1104,Foucault's Pendulum,Umberto Eco,3.89,"44,812",/book/show/17841.Foucault_s_Pendulum,https://d2arxad8u2l0g7.cloudfront.net/books/1396645125l/17841.jpg,623,1988
1105,The Collected Works,Kahlil Gibran,4.47,568,/book/show/1366132.The_Collected_Works,https://d2arxad8u2l0g7.cloudfront.net/books/1388177635l/1366132.jpg,888,1931
1106,Volpone,Ben Jonson,3.48,"5,332",/book/show/752868.Volpone,https://d2arxad8u2l0g7.cloudfront.net/books/1328023235l/752868.jpg,128,1606
1107,Last Exit to Brooklyn,Hubert Selby Jr.,3.94,"15,910",/book/show/50275.Last_Exit_to_Brooklyn,https://d2arxad8u2l0g7.cloudfront.net/books/1362815242l/50275.jpg,290,1964
1108,Der Struwwelpeter,Heinrich Hoffmann,3.90,"1,270",/book/show/1422884.Der_Struwwelpeter,https://d2arxad8u2l0g7.cloudfront.net/books/1183476377l/1422884.jpg,20,1845
1109,"The Diary of Anaïs Nin, Vol. 1: 1931-1934",Anaïs Nin,4.09,"4,683",/book/show/46064.The_Diary_of_Ana_s_Nin_Vol_1,https://d2arxad8u2l0g7.cloudfront.net/books/1386925001l/46064.jpg,384,1934
1110,Resurrection,Leo Tolstoy,4.08,"10,455",/book/show/42641.Resurrection,https://d2arxad8u2l0g7.cloudfront.net/books/1335874776l/42641.jpg,562,1899
1111,Nikolai Gogol Reader; Two Short Stories By Nikolai Gogol,Nikolai Gogol,really liked it 4.00,,/book/show/21389220-nikolai-gogol-reader-two-short-stories-by-nikolai-gogol,https://d2arxad8u2l0g7.cloudfront.net/books/1394334872l/21389220.jpg,,1852
1112,The Magic Toyshop,Angela Carter,3.88,"5,354",/book/show/81026.The_Magic_Toyshop,https://d2arxad8u2l0g7.cloudfront.net/books/1388410534l/81026.jpg,200,1967
1113,The Complete Short Stories of Jack London,Jack London,4.42,26,/book/show/15740800-the-complete-short-stories-of-jack-london,https://d2arxad8u2l0g7.cloudfront.net/books/1341685821l/15740800.jpg,2557,1916
1114,"The Twelve Labours of Hercules, Son of Jupiter and Alcmena",Unknown author,0.00,0,/book/show/30910739-the-twelve-labours-of-hercules-son-of-jupiter-and-alcmena,,36,-600
1115,Wild at Heart,Barry Gifford,3.76,859,/book/show/12867.Wild_at_Heart,https://d2arxad8u2l0g7.cloudfront.net/books/1348209142l/12867.jpg,160,1990
1116,Wondrous Moment: Selected Poetry,Alexander Pushkin,4.20,137,/book/show/5977679-wondrous-moment,https://d2arxad8u2l0g7.cloudfront.net/books/1400852307l/5977679.jpg,92,1837
1117,The Hunting of the Snark: An Agony in Eight Fits,Henry Holiday Lewis Carroll,4.67,3,/book/show/11155246-the-hunting-of-the-snark,,0,1876
1118,Trilogy & Hagoromo: A Celestial Robe,Yoko Danno,0.00,0,/book/show/9364414-trilogy-hagoromo,https://d2arxad8u2l0g7.cloudfront.net/books/1347876628l/9364414.jpg,94,1524
1119,"THEMES OF ANALYTICAL PSYCHOLOGY: Essay on «THE GOLDEN ASS», a tale of Apuleius (P)(GB)(FR)",Maria Dias,0.00,0,/book/show/23903672-themes-of-analytical-psychology,https://d2arxad8u2l0g7.cloudfront.net/books/1422008642l/23903672.jpg,,1953
1120,Ollantay,Anonymous,3.43,47,/book/show/24396766-ollantay,https://d2arxad8u2l0g7.cloudfront.net/books/1458568143l/24396766.jpg,160,1857
1121,Penguin Island,Anatole France,3.66,878,/book/show/346024.Penguin_Island,https://d2arxad8u2l0g7.cloudfront.net/books/1348098763l/346024.jpg,284,1908
1122,Spoon River Anthology,Edgar Lee Masters,really liked it 4.00,"6,181",/book/show/292668.Spoon_River_Anthology,https://d2arxad8u2l0g7.cloudfront.net/books/1173464177l/292668.jpg,112,1915
1123,Miss Julie,August Strindberg,3.53,"8,032",/book/show/325916.Miss_Julie,https://d2arxad8u2l0g7.cloudfront.net/books/1353573878l/325916.jpg,96,1888
1124,The Complete Fairy Tales of Charles Perrault,Charles Perrault,really liked it 4.00,,/book/show/16409678-the-complete-fairy-tales-of-charles-perrault,,,1703
1125,"The Red Room & Other Horrors: H. G. Wells' Best Weird Science Fiction and Ghost Stories, Annotated and Illustrated",H.G. Wells,liked it 3.00,,/book/show/26395702-the-red-room-other-horrors,https://d2arxad8u2l0g7.cloudfront.net/books/1442874690l/26395702.jpg,214,1946
1126,The New Atlantis,Francis Bacon,3.16,"1,362",/book/show/277032.The_New_Atlantis,https://d2arxad8u2l0g7.cloudfront.net/books/1348118743l/277032.jpg,33,1627
1127,Oroonoko,Aphra Behn,2.97,"5,911",/book/show/51190.Oroonoko,https://d2arxad8u2l0g7.cloudfront.net/books/1438766417l/51190.jpg,144,1689
1128,Theogony/Works and Days,Hesiod,3.72,"8,101",/book/show/27418.Theogony_Works_and_Days,https://d2arxad8u2l0g7.cloudfront.net/books/1388209545l/27418.jpg,79,-700
1129,An Occurrence at Owl Creek Bridge,Ambrose Bierce,4.01,"14,888",/book/show/920649.An_Occurrence_at_Owl_Creek_Bridge,https://d2arxad8u2l0g7.cloudfront.net/books/1453993106l/920649.jpg,36,1890
1130,The Poem of the Cid,Unknown,3.79,28,/book/show/452471.The_Poem_of_the_Cid,https://d2arxad8u2l0g7.cloudfront.net/books/1223664244l/452471.jpg,160,1195
1131,Edward Lear's Book of Nonsense and More Nonsense,Edward Lear,4.50,4,/book/show/752245.Edward_Lear_s_Book_of_Nonsense_and_More_Nonsense,,224,1846
1132,"Orpheus And Eurydice, A Grecian Tragedy: Plato's Version (1901)",John Pennie Jr.,0.00,0,/book/show/30362967-orpheus-and-eurydice-a-grecian-tragedy,https://d2arxad8u2l0g7.cloudfront.net/books/1465242689l/30362967.jpg,138,8
1133,The works of George Peele,George Peele,it was ok 2.00,,/book/show/9091842-the-works-of-george-peele,,,1596
1134,Foliage,Leigh Hunt,0.00,0,/book/show/20277260-foliage,,38,1859
1135,Le Bateau ivre,Arthur Rimbaud,4.14,294,/book/show/386966.Le_Bateau_ivre,https://d2arxad8u2l0g7.cloudfront.net/books/1174358091l/386966.jpg,94,1871
1136,"Animal Guides in Life, Myth and Dreams",Neil Russack,really liked it 4.00,6,/book/show/1787802.Animal_Guides_in_Life_Myth_and_Dreams,https://d2arxad8u2l0g7.cloudfront.net/books/1188354035l/1787802.jpg,224,1635
1137,An Essay on Man,Alexander Pope,3.57,418,/book/show/173284.An_Essay_on_Man,https://d2arxad8u2l0g7.cloudfront.net/books/1348220988l/173284.jpg,80,1734
1138,The Rape of the Lock,Alexander Pope,3.57,"9,896",/book/show/2262521.The_Rape_of_the_Lock,https://d2arxad8u2l0g7.cloudfront.net/books/1348979199l/2262521.jpg,53,1712
1139,Three Hundred Tang Poems(Junior Edition) (Chinese Edition) 唐诗三百首(青少版)/语文课程标准推荐经典名著必读,Tong Dan 童丹,0.00,0,/book/show/30740645-three-hundred-tang-poems-junior-edition-chinese-edition,https://d2arxad8u2l0g7.cloudfront.net/books/1466729742l/30740645.jpg,218,1763
1140,"Devil in a Blue Dress (Easy Rawlins, #1)",Walter Mosley,3.91,"12,417",/book/show/37100.Devil_in_a_Blue_Dress,https://d2arxad8u2l0g7.cloudfront.net/books/1336545202l/37100.jpg,263,1990
1141,A Thousand Acres,Jane Smiley,3.78,"46,152",/book/show/41193.A_Thousand_Acres,https://d2arxad8u2l0g7.cloudfront.net/books/1388197504l/41193.jpg,371,1992
1142,"The Giver (The Giver, #1)",Lois Lowry,4.12,"1,273,416",/book/show/3636.The_Giver,https://d2arxad8u2l0g7.cloudfront.net/books/1342493368l/3636.jpg,180,1993
1143,The Recognitions,William Gaddis,4.21,"3,341",/book/show/395058.The_Recognitions,https://d2arxad8u2l0g7.cloudfront.net/books/1309209622l/395058.jpg,976,1955
1144,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,3.77,"1,453,189",/book/show/968.The_Da_Vinci_Code,https://d2arxad8u2l0g7.cloudfront.net/books/1303252999l/968.jpg,481,2006
1145,Out Stealing Horses,Per Petterson,3.78,"21,202",/book/show/398323.Out_Stealing_Horses,https://d2arxad8u2l0g7.cloudfront.net/books/1317791439l/398323.jpg,258,2003
1146,The Fixer,Bernard Malamud,3.94,"7,186",/book/show/3066.The_Fixer,https://d2arxad8u2l0g7.cloudfront.net/books/1403040386l/3066.jpg,335,1966
1147,Everything Is Illuminated,Jonathan Safran Foer,3.89,"133,978",/book/show/256566.Everything_Is_Illuminated,https://d2arxad8u2l0g7.cloudfront.net/books/1327865538l/256566.jpg,276,2002
1148,"Kane and Abel (Kane and Abel, #1)",Jeffrey Archer,4.25,"71,547",/book/show/78983.Kane_and_Abel,https://d2arxad8u2l0g7.cloudfront.net/books/1388965561l/78983.jpg,592,1979
1149,Ironweed,William Kennedy,3.85,"12,642",/book/show/267243.Ironweed,https://d2arxad8u2l0g7.cloudfront.net/books/1408926209l/267243.jpg,208,1983
1150,The Violent Bear it Away,Flannery O'Connor,4.14,"6,912",/book/show/48468.The_Violent_Bear_it_Away,https://d2arxad8u2l0g7.cloudfront.net/books/1388381676l/48468.jpg,256,1960
1151,Voss,Patrick White,3.76,"1,648",/book/show/411496.Voss,https://d2arxad8u2l0g7.cloudfront.net/books/1330428809l/411496.jpg,448,1957
1152,Roots: The Saga of an American Family,Alex Haley,4.41,"113,539",/book/show/546018.Roots,https://d2arxad8u2l0g7.cloudfront.net/books/1329398936l/546018.jpg,729,1977
1153,Ellen Foster,Kaye Gibbons,3.74,"22,802",/book/show/277397.Ellen_Foster,https://d2arxad8u2l0g7.cloudfront.net/books/1386924673l/277397.jpg,126,1987
1154,The Gambler,Fyodor Dostoyevsky,3.87,"26,940",/book/show/12857.The_Gambler,https://d2arxad8u2l0g7.cloudfront.net/books/1348607722l/12857.jpg,188,1867
1155,London Fields,Martin Amis,3.76,"8,094",/book/show/18830.London_Fields,https://d2arxad8u2l0g7.cloudfront.net/books/1334149127l/18830.jpg,470,1989
1156,The Winds of War & War & Remembrance,Herman Wouk,4.58,609,/book/show/21485.The_Winds_of_War_War_Remembrance,,,1978
1157,Centennial,James A. Michener,4.20,"29,936",/book/show/133430.Centennial,https://d2arxad8u2l0g7.cloudfront.net/books/1348125094l/133430.jpg,1056,1974
1158,"Hateship, Friendship, Courtship, Loveship, Marriage: Stories",Alice Munro,4.06,"11,428",/book/show/111126.Hateship_Friendship_Courtship_Loveship_Marriage,https://d2arxad8u2l0g7.cloudfront.net/books/1320469931l/111126.jpg,323,2006
1159,Sula,Toni Morrison,3.84,"38,076",/book/show/11346.Sula,https://d2arxad8u2l0g7.cloudfront.net/books/1441578153l/11346.jpg,192,1973
1160,Cider With Rosie,Laurie Lee,3.93,"5,500",/book/show/292314.Cider_With_Rosie,https://d2arxad8u2l0g7.cloudfront.net/books/1330436427l/292314.jpg,231,1959
1161,The Godfather,Mario Puzo,4.35,"247,987",/book/show/22034.The_Godfather,https://d2arxad8u2l0g7.cloudfront.net/books/1394988109l/22034.jpg,448,1969
1162,"Skeleton Key (Augustus Maltravers, #1)",Robert Richardson,3.25,212,/book/show/23204643-skeleton-key,https://d2arxad8u2l0g7.cloudfront.net/books/1410531618l/23204643.jpg,,1973
1163,The Song of the Seraphim (Giants in the Earth #3),Michael J.   Webb,4.71,7,/book/show/17828077-the-song-of-the-seraphim,https://d2arxad8u2l0g7.cloudfront.net/books/1366237280l/17828077.jpg,288,1927
1164,"The Alienist (Dr. Laszlo Kreizler, #1)",Caleb Carr,4.04,"93,009",/book/show/40024.The_Alienist,https://d2arxad8u2l0g7.cloudfront.net/books/1388256626l/40024.jpg,498,1994
1165,Talk Before Sleep,Elizabeth Berg,3.94,"9,025",/book/show/127390.Talk_Before_Sleep,https://d2arxad8u2l0g7.cloudfront.net/books/1320494451l/127390.jpg,240,1994
1166,Rubyfruit Jungle,Rita Mae Brown,3.87,"22,075",/book/show/165395.Rubyfruit_Jungle,https://d2arxad8u2l0g7.cloudfront.net/books/1172341177l/165395.jpg,246,1973
1167,Corelli's Mandolin,Louis de Bernières,3.93,"60,818",/book/show/3388.Corelli_s_Mandolin,https://d2arxad8u2l0g7.cloudfront.net/books/1348084136l/3388.jpg,437,1993
1168,The Education of Little Tree,Forrest Carter,4.08,"11,070",/book/show/116236.The_Education_of_Little_Tree,https://d2arxad8u2l0g7.cloudfront.net/books/1348789987l/116236.jpg,216,1976
1169,Fifty Shades of Grey: Infedility: Fifty Shades of Grey movie and trilogy novel,Ethan Grey,4.80,5,/book/show/24721645-fifty-shades-of-grey,https://d2arxad8u2l0g7.cloudfront.net/books/1422418985l/24721645.jpg,,2011
1170,The Help,Kathryn Stockett,4.45,"1,403,389",/book/show/4667024-the-help,https://d2arxad8u2l0g7.cloudfront.net/books/1346100365l/4667024.jpg,444,2009
1171,The Dyskolos,Menander,3.06,179,/book/show/168486.The_Dyskolos,https://d2arxad8u2l0g7.cloudfront.net/books/1266487343l/168486.jpg,70,-316
1172,Birdsong,Sebastian Faulks,4.05,"51,211",/book/show/6259.Birdsong,https://d2arxad8u2l0g7.cloudfront.net/books/1349952101l/6259.jpg,483,1993
1173,"Goodbye, Columbus and Five Short Stories",Philip Roth,3.87,"11,690",/book/show/29744.Goodbye_Columbus_and_Five_Short_Stories,https://d2arxad8u2l0g7.cloudfront.net/books/1408068287l/29744.jpg,320,1959
1174,Proof Barack Obama Isn't Qualified to Be President! (Notebook),Teri Li,did not like it 1.00,,/book/show/14581750-proof-barack-obama-isn-t-qualified-to-be-president,https://d2arxad8u2l0g7.cloudfront.net/books/1347493149l/14581750.jpg,128,1986
1175,"The Dying Earth (The Dying Earth, #1)",Jack Vance,3.94,"5,216",/book/show/951749.The_Dying_Earth,https://d2arxad8u2l0g7.cloudfront.net/books/1303095362l/951749.jpg,156,1950
1176,Like Water for Chocolate,Laura Esquivel,3.93,"271,928",/book/show/6952.Like_Water_for_Chocolate,https://d2arxad8u2l0g7.cloudfront.net/books/1430241812l/6952.jpg,224,1989
1177,"Wolf Hall (Thomas Cromwell, #1)",Hilary Mantel,3.83,"106,208",/book/show/6101138-wolf-hall,https://d2arxad8u2l0g7.cloudfront.net/books/1336576165l/6101138.jpg,653,2009
1178,Wittgenstein's Mistress,David Markson,4.01,"3,694",/book/show/51506.Wittgenstein_s_Mistress,https://d2arxad8u2l0g7.cloudfront.net/books/1347696167l/51506.jpg,279,1988
1179,The Haunting of Hill House,Shirley Jackson,3.90,"52,699",/book/show/89717.The_Haunting_of_Hill_House,https://d2arxad8u2l0g7.cloudfront.net/books/1327871336l/89717.jpg,182,1959
1180,"Bless Me, Ultima",Rudolfo Anaya,3.73,"19,038",/book/show/14362.Bless_Me_Ultima,https://d2arxad8u2l0g7.cloudfront.net/books/1435430633l/14362.jpg,290,1972
1181,"One Summer: America, 1927",Bill Bryson,4.05,"28,023",/book/show/17262366-one-summer,https://d2arxad8u2l0g7.cloudfront.net/books/1380292864l/17262366.jpg,456,1877
1182,Moravagine,Blaise Cendrars,3.89,"1,321",/book/show/356063.Moravagine,https://d2arxad8u2l0g7.cloudfront.net/books/1388633061l/356063.jpg,229,1926
1183,Books of Blood: Volume One (Books of Blood #1),Clive Barker,3.99,"14,172",/book/show/761023.Books_of_Blood,https://d2arxad8u2l0g7.cloudfront.net/books/1429999423l/761023.jpg,210,1985
1184,Froth on the Daydream,Boris Vian,4.02,"15,156",/book/show/1528480.Froth_on_the_Daydream,https://d2arxad8u2l0g7.cloudfront.net/books/1346176406l/1528480.jpg,221,1947
1185,I Am Legend,Richard Matheson,4.06,"49,517",/book/show/14064.I_Am_Legend,https://d2arxad8u2l0g7.cloudfront.net/books/1390170456l/14064.jpg,160,1954
1186,"Sea of Poppies (Ibis Trilogy, #1)",Amitav Ghosh,3.92,"16,205",/book/show/1330324.Sea_of_Poppies,https://d2arxad8u2l0g7.cloudfront.net/books/1327376395l/1330324.jpg,513,2008
1187,Under Western Eyes,Joseph Conrad,3.72,"1,892",/book/show/143511.Under_Western_Eyes,https://d2arxad8u2l0g7.cloudfront.net/books/1328865695l/143511.jpg,240,1911
1188,The Intuitionist,Colson Whitehead,3.72,"4,721",/book/show/16271.The_Intuitionist,https://d2arxad8u2l0g7.cloudfront.net/books/1347823488l/16271.jpg,255,1999
1189,Twilight of the Superheroes,Deborah Eisenberg,3.56,"1,039",/book/show/25785.Twilight_of_the_Superheroes,https://d2arxad8u2l0g7.cloudfront.net/books/1442277393l/25785.jpg,240,2006
1190,Angle of Repose,Wallace Stegner,4.27,"39,132",/book/show/292408.Angle_of_Repose,https://d2arxad8u2l0g7.cloudfront.net/books/1329151576l/292408.jpg,569,1971
1191,H.P. Lovecraft's Book of the Supernatural: Classic Tales of the Macabre,Randy Broecker,3.58,73,/book/show/2878423-h-p-lovecraft-s-book-of-the-supernatural,https://d2arxad8u2l0g7.cloudfront.net/books/1267339734l/2878423.jpg,384,1937
1192,The Magic Barrel,Bernard Malamud,really liked it 4.00,"1,661",/book/show/14084.The_Magic_Barrel,https://d2arxad8u2l0g7.cloudfront.net/books/1420668130l/14084.jpg,232,1958
1193,A New Life,Bernard Malamud,3.71,439,/book/show/146860.A_New_Life,https://d2arxad8u2l0g7.cloudfront.net/books/1317791966l/146860.jpg,367,1961
1194,In the Time of the Butterflies,Julia Alvarez,4.13,"39,980",/book/show/11206.In_the_Time_of_the_Butterflies,https://d2arxad8u2l0g7.cloudfront.net/books/1411410276l/11206.jpg,324,1994
1195,Amongst Women,John McGahern,3.90,"2,114",/book/show/304209.Amongst_Women,https://d2arxad8u2l0g7.cloudfront.net/books/1307312497l/304209.jpg,192,1990
1196,Mortals,Norman Rush,3.74,435,/book/show/27607.Mortals,https://d2arxad8u2l0g7.cloudfront.net/books/1388941505l/27607.jpg,736,2003
1197,Suttree,Cormac McCarthy,4.18,"12,598",/book/show/394469.Suttree,https://d2arxad8u2l0g7.cloudfront.net/books/1397600192l/394469.jpg,471,1979
1198,The Bastard of Istanbul,Elif Shafak,3.77,"17,339",/book/show/98920.The_Bastard_of_Istanbul,https://d2arxad8u2l0g7.cloudfront.net/books/1309282092l/98920.jpg,368,2006
1199,"The Murder of Roger Ackroyd (Hercule Poirot, #4)",Agatha Christie,4.18,"69,631",/book/show/16328.The_Murder_of_Roger_Ackroyd,https://d2arxad8u2l0g7.cloudfront.net/books/1389734015l/16328.jpg,288,1926
1200,My Life,Bill Clinton,3.72,"34,057",/book/show/49195.My_Life,https://d2arxad8u2l0g7.cloudfront.net/books/1431741967l/49195.jpg,1056,1983
1201,Billy Lynn's Long Halftime Walk,Ben Fountain,3.83,"20,833",/book/show/13325079-billy-lynn-s-long-halftime-walk,https://d2arxad8u2l0g7.cloudfront.net/books/1336052759l/13325079.jpg,307,2012
1202,Our Lady of the Flowers,Jean Genet,4.03,"3,775",/book/show/53003.Our_Lady_of_the_Flowers,https://d2arxad8u2l0g7.cloudfront.net/books/1414962933l/53003.jpg,216,1943
1203,The Spy Who Came in from the Co-Op: Melita Norwood and the Ending of Cold War Espionage,David  Burke,3.43,14,/book/show/4503125-the-spy-who-came-in-from-the-co-op,https://d2arxad8u2l0g7.cloudfront.net/books/1368424550l/4503125.jpg,209,1963
1204,Chimera,John Barth,3.71,"1,608",/book/show/24840.Chimera,https://d2arxad8u2l0g7.cloudfront.net/books/1401517509l/24840.jpg,308,1972
1205,Haunted,Chuck Palahniuk,3.58,"67,487",/book/show/22288.Haunted,https://d2arxad8u2l0g7.cloudfront.net/books/1391152326l/22288.jpg,411,2005
1206,The Stories of Ray Bradbury,Ray Bradbury,4.47,"3,435",/book/show/120552.The_Stories_of_Ray_Bradbury,https://d2arxad8u2l0g7.cloudfront.net/books/1374049904l/120552.jpg,884,2010
1207,Amerika,Franz Kafka,3.72,"14,673",/book/show/22911.Amerika,https://d2arxad8u2l0g7.cloudfront.net/books/1327894257l/22911.jpg,336,1927
1208,The Heather Blazing,Colm Tóibín,3.83,"1,202",/book/show/1052644.The_Heather_Blazing,https://d2arxad8u2l0g7.cloudfront.net/books/1356138155l/1052644.jpg,245,1992
1209,Mr. Sammler's Planet,Saul Bellow,3.74,"2,446",/book/show/11910.Mr_Sammler_s_Planet,https://d2arxad8u2l0g7.cloudfront.net/books/1388375970l/11910.jpg,288,1970
1210,An Accidental Man,Iris Murdoch,3.75,530,/book/show/12056.An_Accidental_Man,https://d2arxad8u2l0g7.cloudfront.net/books/1348460397l/12056.jpg,448,1971
1211,"Gaudy Night (Lord Peter Wimsey, #12)",Dorothy L. Sayers,4.26,"14,239",/book/show/93575.Gaudy_Night,https://d2arxad8u2l0g7.cloudfront.net/books/1388197565l/93575.jpg,501,1935
1212,The Electric Michelangelo,Sarah Hall,3.58,"1,823",/book/show/317999.The_Electric_Michelangelo,https://d2arxad8u2l0g7.cloudfront.net/books/1348655851l/317999.jpg,340,2004
1213,Cities of the Red Night,William S. Burroughs,3.80,"3,599",/book/show/23944.Cities_of_the_Red_Night,https://d2arxad8u2l0g7.cloudfront.net/books/1386921064l/23944.jpg,332,1981
1214,Riders of the Purple Sage,Zane Grey,3.68,"6,384",/book/show/90160.Riders_of_the_Purple_Sage,https://d2arxad8u2l0g7.cloudfront.net/books/1320415192l/90160.jpg,320,1912
1215,My Life and My Life in the Nineties,Lyn Hejinian,3.97,71,/book/show/16211545-my-life-and-my-life-in-the-nineties,https://d2arxad8u2l0g7.cloudfront.net/books/1367225458l/16211545.jpg,141,1980
1216,The Rachel Papers,Martin Amis,3.58,"6,893",/book/show/18828.The_Rachel_Papers,https://d2arxad8u2l0g7.cloudfront.net/books/1403172672l/18828.jpg,240,1973
1217,Ghostwritten,David Mitchell,4.07,"18,821",/book/show/6819.Ghostwritten,https://d2arxad8u2l0g7.cloudfront.net/books/1320415093l/6819.jpg,426,1999
1218,The Ballad of the Sad Café and Other Stories,Carson McCullers,4.01,"8,495",/book/show/45791.The_Ballad_of_the_Sad_Caf_and_Other_Stories,https://d2arxad8u2l0g7.cloudfront.net/books/1388247157l/45791.jpg,152,1951
1219,Sweet Days of Discipline,Fleur Jaeggy,3.72,338,/book/show/1440460.Sweet_Days_of_Discipline,https://d2arxad8u2l0g7.cloudfront.net/books/1322600504l/1440460.jpg,101,1989
1220,"I, Tituba, Black Witch of Salem",Maryse Condé,3.75,"1,557",/book/show/89526.I_Tituba_Black_Witch_of_Salem,https://d2arxad8u2l0g7.cloudfront.net/books/1223646894l/89526.jpg,225,1986
1221,Stranger Things Happen,Kelly Link,3.84,"4,112",/book/show/66659.Stranger_Things_Happen,https://d2arxad8u2l0g7.cloudfront.net/books/1386924859l/66659.jpg,266,2001
1222,"The Selected Stories of Philip K. Dick, Vol. 1",Philip K. Dick,3.79,70,/book/show/15871334-the-selected-stories-of-philip-k-dick-vol-1,https://d2arxad8u2l0g7.cloudfront.net/books/1356191431l/15871334.jpg,,1982
1223,Distant Star,Roberto Bolaño,3.91,"4,279",/book/show/63030.Distant_Star,https://d2arxad8u2l0g7.cloudfront.net/books/1348416966l/63030.jpg,150,1996
1224,American Genius,Lynne Tillman,3.81,171,/book/show/231762.American_Genius,https://d2arxad8u2l0g7.cloudfront.net/books/1348842695l/231762.jpg,291,2006
1225,The Kreutzer Sonata and Other Stories,Leo Tolstoy,3.83,313,/book/show/584447.The_Kreutzer_Sonata_and_Other_Stories,https://d2arxad8u2l0g7.cloudfront.net/books/1176014806l/584447.jpg,288,1889
1226,The Elementary Particles,Michel Houellebecq,3.78,"18,791",/book/show/58314.The_Elementary_Particles,https://d2arxad8u2l0g7.cloudfront.net/books/1403180525l/58314.jpg,272,1998
1227,The Spoils of Poynton,Henry James,3.68,868,/book/show/193772.The_Spoils_of_Poynton,https://d2arxad8u2l0g7.cloudfront.net/books/1348097185l/193772.jpg,252,1897
1228,"Doors of Stone (The Kingkiller Chronicle, #3)",Patrick Rothfuss,4.37,"1,820",/book/show/21032488-doors-of-stone,,896,1965
1229,A Violent Life,Pier Paolo Pasolini,3.99,442,/book/show/71935.A_Violent_Life,https://d2arxad8u2l0g7.cloudfront.net/books/1332822985l/71935.jpg,320,1959
1230,A Thousand Splendid Suns,Khaled Hosseini,4.32,"772,445",/book/show/128029.A_Thousand_Splendid_Suns,https://d2arxad8u2l0g7.cloudfront.net/books/1345958969l/128029.jpg,372,2007
